,lwe_thickness,total_thickness_of_water_storage
1991-03-31,,2.9748263888905058
1991-04-30,,2.1388888888905058
1991-05-31,,1.0529513888905058
1991-06-30,,-2.4079861111094942
1991-07-31,,-5.376736111109494
1991-08-31,,-8.392361111109494
1991-09-30,,-12.126736111109494
1991-10-31,,-12.290798611109494
1991-11-30,,-9.032986111109494
1991-12-31,,-5.157986111109494
1992-01-31,,0.7326388888905058
1992-02-29,,3.2404513888905058
1992-03-31,,5.990451388890506
1992-04-30,,6.834201388890506
1992-05-31,,1.3263888888905058
1992-06-30,,-6.173611111109494
1992-07-31,,-9.095486111109494
1992-08-31,,-13.814236111109494
1992-09-30,,-13.861111111109494
1992-10-31,,-13.954861111109494
1992-11-30,,-8.501736111109494
1992-12-31,,-2.8923611111094942
1993-01-31,,0.5451388888905058
1993-02-28,,3.6076388888905058
1993-03-31,,4.490451388890506
1993-04-30,,2.6467013888905058
1993-05-31,,-4.337673611109494
1993-06-30,,-5.361111111109494
1993-07-31,,-5.767361111109494
1993-08-31,,-6.564236111109494
1993-09-30,,-5.204861111109494
1993-10-31,,-4.306423611109494
1993-11-30,,-2.0564236111094942
1993-12-31,,3.2404513888905058
1994-01-31,,9.295138888890506
1994-02-28,,9.849826388890506
1994-03-31,,11.560763888890506
1994-04-30,,13.006076388890506
1994-05-31,,6.271701388890506
1994-06-30,,1.7717013888905058
1994-07-31,,-6.743923611109494
1994-08-31,,-10.751736111109494
1994-09-30,,-7.267361111109494
1994-10-31,,-7.509548611109494
1994-11-30,,-5.782986111109494
1994-12-31,,-1.5720486111094942
1995-01-31,,3.5920138888905058
1995-02-28,,8.482638888890506
1995-03-31,,9.107638888890506
1995-04-30,,10.881076388890506
1995-05-31,,6.467013888890506
1995-06-30,,7.076388888890506
1995-07-31,,-0.02517361110949423
1995-08-31,,-7.181423611109494
1995-09-30,,-4.134548611109494
1995-10-31,,-3.8220486111094942
1995-11-30,,-1.1345486111094942
1995-12-31,,0.9279513888905058
1996-01-31,,2.2873263888905058
1996-02-29,,2.8732638888905058
1996-03-31,,3.9045138888905058
1996-04-30,,2.4982638888905058
1996-05-31,,1.0451388888905058
1996-06-30,,-2.6657986111094942
1996-07-31,,-3.4001736111094942
1996-08-31,,-5.626736111109494
1996-09-30,,-5.275173611109494
1996-10-31,,-3.1111111111094942
1996-11-30,,0.5763888888905058
1996-12-31,,3.5373263888905058
1997-01-31,,4.138888888890506
1997-02-28,,5.935763888890506
1997-03-31,,8.482638888890506
1997-04-30,,8.076388888890506
1997-05-31,,4.607638888890506
1997-06-30,,-1.0798611111094942
1997-07-31,,-1.6111111111094942
1997-08-31,,-3.8454861111094942
1997-09-30,,-6.650173611109494
1997-10-31,,-6.954861111109494
1997-11-30,,-5.337673611109494
1997-12-31,,-0.8220486111094942
1998-01-31,,3.6857638888905058
1998-02-28,,4.209201388890506
1998-03-31,,7.631076388890506
1998-04-30,,7.107638888890506
1998-05-31,,1.2248263888905058
1998-06-30,,-2.5095486111094942
1998-07-31,,-3.1736111111094942
1998-08-31,,-6.548611111109494
1998-09-30,,-3.9392361111094942
1998-10-31,,0.40451388889050577
1998-11-30,,8.326388888890506
1998-12-31,,8.537326388890506
1999-01-31,,9.256076388890506
1999-02-28,,11.888888888890506
1999-03-31,,14.045138888890506
1999-04-30,,10.771701388890506
1999-05-31,,5.802951388890506
1999-06-30,,1.9904513888905058
1999-07-31,,-1.6267361111094942
1999-08-31,,-7.743923611109494
1999-09-30,,-10.439236111109494
1999-10-31,,-9.329861111109494
1999-11-30,,-7.220486111109494
1999-12-31,,-3.0095486111094942
2000-01-31,,1.5138888888905058
2000-02-29,,6.560763888890506
2000-03-31,,12.334201388890506
2000-04-30,,11.599826388890506
2000-05-31,,2.3732638888905058
2000-06-30,,-3.8298611111094942
2000-07-31,,-6.572048611109494
2000-08-31,,-7.415798611109494
2000-09-30,,-7.782986111109494
2000-10-31,,-6.517361111109494
2000-11-30,,-5.118923611109494
2000-12-31,,-2.7361111111094942
2001-01-31,,0.35763888889050577
2001-02-28,,3.4670138888905058
2001-03-31,,6.857638888890506
2001-04-30,,9.162326388890506
2001-05-31,,3.9201388888905058
2001-06-30,,0.12326388889050577
2001-07-31,,-2.5095486111094942
2001-08-31,,-5.282986111109494
2001-09-30,,-1.3689236111094942
2001-10-31,,1.2795138888905058
2001-11-30,,2.6467013888905058
2001-12-31,,7.146701388890506
2002-01-31,,9.959201388890506
2002-02-28,,12.162326388890506
2002-03-31,,14.154513888890506
2002-04-30,10.169204731598425,10.482638888890506
2002-05-31,7.669061542202406,8.115451388890506
2002-06-30,,3.7638888888905058
2002-07-31,,0.5138888888905058
2002-08-31,4.932111774518361,3.6232638888905058
2002-09-30,2.982456351864335,0.9123263888905058
2002-10-31,3.3510945309390623,2.9826388888905058
2002-11-30,6.494089546690449,9.545138888890506
2002-12-31,6.875702093918289,11.935763888890506
2003-01-31,8.803124688201592,16.021701388890506
2003-02-28,11.340155367722861,14.959201388890506
2003-03-31,9.329742069714294,12.490451388890506
2003-04-30,9.057941705075935,8.467013888890506
2003-05-31,3.235483907562151,2.7717013888905058
2003-06-30,,-4.798611111109494
2003-07-31,-1.5862143762140517,-10.368923611109494
2003-08-31,-5.131032041682596,-16.001736111109494
2003-09-30,-7.172230546388598,-18.087673611109494
2003-10-31,-5.303004948780313,-15.939236111109494
2003-11-30,-6.329189398279163,-14.634548611109494
2003-12-31,-2.848788233336351,-11.595486111109494
2004-01-31,-2.2638097733057876,-5.251736111109494
2004-02-29,6.316870800060999,1.1623263888905058
2004-03-31,3.707988891753991,2.7951388888905058
2004-04-30,2.4538301264808826,1.9592013888905058
2004-05-31,0.16956671869772655,-0.04861111110949423
2004-06-30,-0.04140781106055663,-2.9001736111094942
2004-07-31,1.3398596520921413,-5.228298611109494
2004-08-31,-3.2666039785196794,-10.150173611109494
2004-09-30,-4.626083025868032,-12.275173611109494
2004-10-31,-6.111561216138343,-11.111111111109494
2004-11-30,-1.3037949133415072,-6.407986111109494
2004-12-31,-0.6034040638276112,-2.3611111111094942
2005-01-31,1.0953180138065033,1.8498263888905058
2005-02-28,6.460749503634987,6.701388888890506
2005-03-31,7.147209944713797,8.693576388890506
2005-04-30,3.0202582008032532,5.763888888890506
2005-05-31,3.3227549666994047,2.4201388888905058
2005-06-30,-0.24482401329411357,-3.1736111111094942
2005-07-31,-0.8762500524547947,-5.118923611109494
2005-08-31,0.2139520241601589,-5.017361111109494
2005-09-30,-3.0757049213637293,-7.462673611109494
2005-10-31,-5.559067853911953,-7.462673611109494
2005-11-30,-5.915900281200498,-6.665798611109494
2005-12-31,-1.8463348002247844,-2.7048611111094942
2006-01-31,1.6894695659283971,1.7404513888905058
2006-02-28,3.9822989731846326,4.677951388890506
2006-03-31,6.286686648175411,7.756076388890506
2006-04-30,5.596156049237056,9.256076388890506
2006-05-31,1.2336344935926178,3.8185763888905058
2006-06-30,0.924370984417558,0.06857638889050577
2006-07-31,-5.415524549766065,-8.150173611109494
2006-08-31,-3.37343947007143,-9.626736111109494
2006-09-30,-4.2389834248132585,-10.673611111109494
2006-10-31,-7.561032748155887,-11.767361111109494
2006-11-30,-5.91949094753114,-8.361111111109494
2006-12-31,-3.8439398215014737,-6.032986111109494
2007-01-31,-1.1839924960148376,-0.8142361111094942
2007-02-28,4.012336952515048,4.732638888890506
2007-03-31,5.205674411694576,7.920138888890506
2007-04-30,0.983724446565347,3.4435763888905058
2007-05-31,-2.055350921641586,-2.6423611111094942
2007-06-30,-2.1333783182609896,-3.7986111111094942
2007-07-31,-1.5508507278210573,-4.048611111109494
2007-08-31,-1.7096972071227339,-5.822048611109494
2007-09-30,-1.5255421290377922,-4.665798611109494
2007-10-31,-1.9100312051959563,-2.3376736111094942
2007-11-30,1.8206552854044873,1.6154513888905058
2007-12-31,4.590288039136839,5.607638888890506
2008-01-31,1.4190603043362735,6.592013888890506
2008-02-29,4.371256835336576,8.154513888890506
2008-03-31,8.097355864888419,10.513888888890506
2008-04-30,7.737569743850767,11.256076388890506
2008-05-31,3.926959854010528,5.302951388890506
2008-06-30,-3.1692098366791335,-2.8532986111094942
2008-07-31,-4.261443643607574,-6.892361111109494
2008-08-31,-3.028076082521719,-9.462673611109494
2008-09-30,-5.635528084437955,-10.079861111109494
2008-10-31,-6.468071664465208,-8.611111111109494
2008-11-30,-5.063602808107255,-5.259548611109494
2008-12-31,-1.7308202682523237,-1.3532986111094942
2009-01-31,-0.8349106232068294,0.7326388888905058
2009-02-28,0.5151038068558722,3.2638888888905058
2009-03-31,4.422972967640737,8.467013888890506
2009-04-30,1.5409115241922298,5.662326388890506
2009-05-31,-1.8145990915760624,0.19357638889050577
2009-06-30,-2.9994778995535682,-1.8376736111094942
2009-07-31,-1.479228758839139,-2.1423611111094942
2009-08-31,-6.0648858990920305,-6.853298611109494
2009-09-30,-7.525477755594888,-10.478298611109494
2009-10-31,-6.539913939163992,-7.868923611109494
2009-11-30,-5.165823801017014,-2.4548611111094942
2009-12-31,0.07170235680921855,2.3654513888905058
2010-01-31,3.607129594422142,7.217013888890506
2010-02-28,5.019827728254098,9.670138888890506
2010-03-31,4.7737871598089905,10.552951388890506
2010-04-30,3.5698949245016305,8.037326388890506
2010-05-31,4.534235342217299,5.115451388890506
2010-06-30,4.0987443204009155,2.4045138888905058
2010-07-31,0.5635482587736989,-6.454861111109494
2010-08-31,2.226496008321325,-2.8298611111094942
2010-09-30,2.917670057065286,0.8498263888905058
2010-10-31,3.9054983734253623,3.2013888888905058
2010-11-30,8.00548935163301,6.240451388890506
2010-12-31,11.80870337999792,12.310763888890506
2011-01-31,,15.310763888890506
2011-02-28,12.716303918171079,13.849826388890506
2011-03-31,10.61823480741783,10.521701388890506
2011-04-30,9.247367071673006,6.685763888890506
2011-05-31,4.751305101394768,-0.7517361111094942
2011-06-30,,-5.900173611109494
2011-07-31,1.8651388591819467,-5.611111111109494
2011-08-31,5.815061479464596,-3.7361111111094942
2011-09-30,1.50471159390531,-4.907986111109494
2011-10-31,-0.5216546393450159,-5.032986111109494
2011-11-30,-0.7767446496738426,-5.470486111109494
2011-12-31,,-1.7204861111094942
2012-01-31,7.274037593466126,5.834201388890506
2012-02-29,7.448645571524894,7.857638888890506
2012-03-31,7.115735004619336,7.412326388890506
2012-04-30,6.777728301706093,5.076388888890506
2012-05-31,,-0.8298611111094942
2012-06-30,-0.9193420737125315,-4.517361111109494
2012-07-31,1.1061677880196903,-4.329861111109494
2012-08-31,-1.0067430192668239,-8.298611111109494
2012-09-30,-3.706759875480296,-9.689236111109494
2012-10-31,,-8.400173611109494
2012-11-30,-0.23830933845671265,-5.392361111109494
2012-12-31,-0.3836558108207861,0.14670138889050577
2013-01-31,5.337027702732729,6.310763888890506
2013-02-28,7.802348731741037,9.568576388890506
2013-03-31,,9.670138888890506
2013-04-30,8.177449527785477,7.787326388890506
2013-05-31,7.764450770790762,5.162326388890506
2013-06-30,7.864678978335644,7.787326388890506
2013-07-31,4.976286857747599,-0.14236111110949423
2013-08-31,,-5.657986111109494
2013-09-30,,-6.025173611109494
2013-10-31,0.19087341103730504,-3.7517361111094942
2013-11-30,2.9679624283336787,0.09201388889050577
2013-12-31,2.535711621632453,2.7951388888905058
2014-01-31,2.9415872964042693,4.287326388890506
2014-02-28,,4.584201388890506
2014-03-31,3.273818046434207,3.5998263888905058
2014-04-30,2.5232871923179667,2.4748263888905058
2014-05-31,-0.18538193880983234,1.1467013888905058
2014-06-30,-1.2537243844299082,-2.9392361111094942
2014-07-31,,-5.282986111109494
2014-08-31,-2.2727807460142566,-6.173611111109494
2014-09-30,-1.5988378110205623,-5.314236111109494
2014-10-31,-3.048380801223498,-3.9782986111094942
2014-11-30,0.13595939204620489,-2.7751736111094942
2014-12-31,,-0.40017361110949423
2015-01-31,4.477677190851677,5.631076388890506
2015-02-28,6.017421171115696,6.896701388890506
2015-03-31,3.394249881978528,6.107638888890506
2015-04-30,1.7070667409903444,5.420138888890506
2015-05-31,,0.03732638889050577
2015-06-30,,-5.603298611109494
2015-07-31,-7.642622458397301,-10.204861111109494
2015-08-31,-8.261391137829111,-13.165798611109494
2015-09-30,-9.799037296534603,-12.775173611109494
2015-10-31,,-11.212673611109494
2015-11-30,,-7.251736111109494
2015-12-31,-4.9115001720475036,-1.4157986111094942
2016-01-31,-2.5190514208724926,0.8263888888905058
2016-02-29,1.9532353158536815,4.943576388890506
2016-03-31,3.3217631607688576,6.888888888890506
2016-04-30,,5.560763888890506
2016-05-31,-1.1104689399711858,-0.18142361110949423
2016-06-30,-1.9807951414331169,-2.6423611111094942
2016-07-31,-2.003430087014647,-6.329861111109494
2016-08-31,-3.4591777275755256,-9.032986111109494
2016-09-30,,-12.829861111109494
2016-10-31,,-10.829861111109494
2016-11-30,-3.326929435188122,-7.384548611109494
2016-12-31,-2.5167558561128685,-4.759548611109494
2017-01-31,-0.7953894757061676,-0.7595486111094942
2017-02-28,,1.0373263888905058
2017-03-31,0.1844067771424237,4.349826388890506
2017-04-30,0.5133751993324016,3.6545138888905058
2017-05-31,-1.0577676828068223,0.7482638888905058
2017-06-30,-8.182928523077814,-6.431423611109494
2017-07-31,,-6.978298611109494
2017-08-31,,-7.064236111109494
2017-09-30,,-7.892361111109494
2017-10-31,,-4.915798611109494
2017-11-30,,-0.6267361111094942
2017-12-31,,3.6701388888905058
2018-01-31,,7.451388888890506
2018-02-28,,7.498263888890506
2018-03-31,,6.779513888890506
2018-04-30,,5.021701388890506
2018-05-31,,-3.1189236111094942
2018-06-30,-4.097719469111339,-9.814236111109494
2018-07-31,-7.57145689187863,-15.681423611109494
2018-08-31,,-22.079861111109494
2018-09-30,,-23.228298611109494
2018-10-31,-13.904109390087736,-23.947048611109494
2018-11-30,-14.89040813341641,-22.697048611109494
2018-12-31,-9.167565413205876,-17.290798611109494
2019-01-31,-2.576594533176162,-8.923611111109494
2019-02-28,-5.258433822752215,-4.829861111109494
2019-03-31,-2.2109691325191925,-1.7439236111094942
2019-04-30,-1.3693169761261186,-3.9704861111094942
2019-05-31,-4.060163299399188,-7.064236111109494
2019-06-30,-8.401642751630757,-11.618923611109494
2019-07-31,-12.170984699365242,-18.634548611109494
2019-08-31,-14.792064895836477,-20.040798611109494
2019-09-30,-14.948909580194728,-20.728298611109494
2019-10-31,-13.903039811272166,-16.407986111109494
2019-11-30,-12.810342125429994,-13.587673611109494
2019-12-31,-9.129306299969445,-10.236111111109494
