,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1985-04,1010.4333333333333,1155.4237
1985-05,727.5483870967741,992.0671
1985-06,518.1,1142.9315
1985-07,426.80645161290323,1070.4843
1985-08,412.16129032258067,1335.7311
1985-09,401.46666666666664,1091.2737
1985-10,343.51612903225805,522.57587
1985-11,366.56666666666666,506.84808
1985-12,586.0,1175.2478
1986-01,888.3548387096774,1571.8645
1986-02,896.8214285714286,1200.3014
1986-03,813.5806451612904,1278.1302
1986-04,1248.0,1302.4023
1986-05,817.3225806451613,1238.5114
1986-06,1257.1,1897.3641
1986-07,455.96774193548384,1063.8318
1986-08,389.6774193548387,1353.2856
1986-09,478.7,1098.9406
1986-10,453.4193548387097,766.18726
1986-11,573.6666666666666,931.31683
1986-12,498.6774193548387,818.4401
1987-01,1499.8064516129032,1918.7987
1987-02,1440.4285714285713,1645.1373
1987-03,1470.6451612903227,1474.0023
1987-04,2181.6666666666665,1646.0552
1987-05,1177.0967741935483,1425.8081
1987-06,1043.2666666666667,1888.5881
1987-07,848.8709677419355,1671.9258
1987-08,761.7741935483871,1618.6917
1987-09,665.5,1401.5155
1987-10,601.3225806451613,1113.4226
1987-11,647.2333333333333,1003.5989
1987-12,891.5806451612904,1355.8668
1988-01,1077.483870967742,1340.2981
1988-02,1099.7586206896551,1664.0907
1988-03,1568.0645161290322,2000.3063
1988-04,2295.3333333333335,1831.6472
1988-05,735.3548387096774,1098.8726
1988-06,561.3,1269.8921
1988-07,481.1290322580645,1382.1765
1988-08,373.2903225806452,1019.65173
1988-09,436.46666666666664,1102.9656
1988-10,434.9032258064516,640.5169
1988-11,439.96666666666664,616.32
1988-12,1030.6451612903227,1423.2266
1989-01,1195.0645161290322,1090.3638
1989-02,663.25,850.3221
1989-03,806.7096774193549,1117.1267
1989-04,593.4666666666667,1059.7468
1989-05,588.2903225806451,972.49915
1989-06,328.76666666666665,756.18097
1989-07,265.1290322580645,823.4932
1989-08,250.74193548387098,845.1257
1989-09,260.6,666.9813
1989-10,338.5483870967742,490.32355
1989-11,453.1333333333333,733.1803
1989-12,622.6774193548387,877.2131
1990-01,597.0967741935484,777.60315
1990-02,584.0714285714286,1086.9923
1990-03,997.6129032258065,1223.7032
1990-04,499.2,992.5195
1990-05,460.35483870967744,1119.1565
1990-06,373.3,1541.5006
1990-07,283.9032258064516,873.9132
1990-08,209.80645161290323,704.7708
1990-09,281.9,786.98834
1990-10,297.7096774193548,630.0076
1990-11,392.2,787.27124
1990-12,540.9032258064516,1138.7263
1991-01,755.0,1220.104
1991-02,436.14285714285717,804.878
1991-03,497.741935483871,892.58203
1991-04,468.3,706.2341
1991-05,420.48387096774195,800.44635
1991-06,332.3333333333333,964.50964
1991-07,330.4516129032258,1323.2593
1991-08,378.9032258064516,1183.3529
1991-09,227.3,390.01456
1991-10,234.7741935483871,433.0471
1991-11,302.43333333333334,759.1194
1991-12,362.4193548387097,784.171
1992-01,761.6451612903226,1197.4658
1992-02,660.5172413793103,983.69666
1992-03,890.516129032258,1276.3994
1992-04,1115.2,1486.1263
1992-05,579.3870967741935,1113.8606
1992-06,298.8333333333333,829.92566
1992-07,330.61290322580646,1254.9397
1992-08,237.83870967741936,759.2702
1992-09,250.33333333333334,906.4706
1992-10,256.4516129032258,403.02893
1992-11,364.7,863.1365
1992-12,592.0322580645161,1075.9207
1993-01,617.5806451612904,1090.5593
1993-02,659.7857142857143,1087.4113
1993-03,725.4516129032259,995.2097
1993-04,672.9333333333333,855.9141
1993-05,379.83870967741933,763.2407
1993-06,377.6666666666667,1282.5688
1993-07,382.4516129032258,1331.4137
1993-08,408.4516129032258,1207.0275
1993-09,406.73333333333335,1157.5526
1993-10,376.8709677419355,963.62006
1993-11,457.26666666666665,940.5444
1993-12,836.0,1428.1086
1994-01,1707.4193548387098,1588.3452
1994-02,1254.5357142857142,1474.0496
1994-03,1447.0967741935483,1691.8475
1994-04,1762.3333333333333,2266.6924
1994-05,972.4193548387096,1548.8612
1994-06,618.4666666666667,1473.3787
1994-07,351.06451612903226,960.2474
1994-08,320.51612903225805,1110.2511
1994-09,509.26666666666665,1399.5227
1994-10,415.64516129032256,629.30676
1994-11,471.2,770.76843
