,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1981-01,1107.5806451612902,2471.8083
1981-02,1253.9285714285713,2282.9543
1981-03,1806.1290322580646,2818.422
1981-04,1255.9,2467.5337
1981-05,878.3548387096774,1422.7042
1981-06,704.9,1071.9888
1981-07,645.6451612903226,811.7351
1981-08,1151.516129032258,1031.678
1981-09,636.2,820.6271
1981-10,893.8064516129032,847.8818
1981-11,1492.6666666666667,1569.6484
1981-12,1740.967741935484,2105.4692
1982-01,1856.1290322580646,2248.2344
1982-02,1447.5,2095.1807
1982-03,1207.0967741935483,1738.3778
1982-04,1140.2333333333333,1488.6735
1982-05,844.1612903225806,1025.9427
1982-06,490.3,702.129
1982-07,394.16129032258067,512.7604
1982-08,321.48387096774195,334.53635
1982-09,293.93333333333334,267.1243
1982-10,330.9032258064516,283.15533
1982-11,364.26666666666665,264.87906
1982-12,421.7741935483871,278.25476
1983-01,674.258064516129,417.44006
1983-02,924.25,690.6065
1983-03,847.9354838709677,805.1156
1983-04,1314.7666666666667,1372.2468
1983-05,1008.483870967742,1311.5385
1983-06,577.1333333333333,962.19275
1983-07,316.7741935483871,478.74826
1983-08,517.7741935483871,367.92422
1983-09,332.9,291.32852
1983-10,349.6774193548387,263.54422
1983-11,335.46666666666664,225.20834
1983-12,424.19354838709677,235.3528
1984-01,604.1290322580645,364.3915
1984-02,718.1724137931035,703.0779
1984-03,603.7096774193549,740.9738
1984-04,773.6,801.88983
1984-05,624.6774193548387,652.3646
1984-06,780.5666666666667,742.1584
1984-07,485.741935483871,594.5056
1984-08,496.258064516129,475.32233
1984-09,463.1,397.24524
1984-10,613.2258064516129,501.92795
1984-11,474.23333333333335,463.4383
1984-12,581.0322580645161,611.30786
1985-01,512.5806451612904,623.4883
1985-02,805.5714285714286,1017.60504
1985-03,727.9677419354839,968.0718
1985-04,1010.4333333333333,1225.4277
1985-05,727.5483870967741,968.27277
1985-06,518.1,608.6507
1985-07,426.80645161290323,522.8468
1985-08,412.16129032258067,411.9724
1985-09,401.46666666666664,407.62616
1985-10,343.51612903225805,317.89532
1985-11,366.56666666666666,273.50302
1985-12,586.0,395.3547
1986-01,888.3548387096774,912.6235
1986-02,896.8214285714286,1310.9285
1986-03,813.5806451612904,1085.2802
1986-04,1248.0,1497.6847
1986-05,817.3225806451613,1075.2064
1986-06,1257.1,1083.6505
1986-07,455.96774193548384,669.0687
1986-08,389.6774193548387,423.22302
1986-09,478.7,460.44708
1986-10,453.4193548387097,409.21503
1986-11,573.6666666666666,487.76974
1986-12,498.6774193548387,500.61707
1987-01,1499.8064516129032,1513.9763
1987-02,1440.4285714285713,1732.9072
1987-03,1470.6451612903227,1920.8606
1987-04,2181.6666666666665,1975.7014
1987-05,1177.0967741935483,1353.2537
1987-06,1043.2666666666667,1059.0593
1987-07,848.8709677419355,963.72394
1987-08,761.7741935483871,909.76135
1987-09,665.5,865.52454
1987-10,601.3225806451613,773.0747
1987-11,647.2333333333333,693.87195
1987-12,891.5806451612904,1005.94867
1988-01,1077.483870967742,1421.4606
1988-02,1099.7586206896551,1682.342
1988-03,1568.0645161290322,2345.5398
1988-04,2295.3333333333335,2681.5654
1988-05,735.3548387096774,1250.5465
1988-06,561.3,784.68713
1988-07,481.1290322580645,622.6368
1988-08,373.2903225806452,432.3093
1988-09,436.46666666666664,407.35556
1988-10,434.9032258064516,379.04163
1988-11,439.96666666666664,354.46024
1988-12,1030.6451612903227,579.50116
1989-01,1195.0645161290322,1063.0045
1989-02,663.25,892.18317
1989-03,806.7096774193549,1032.8599
1989-04,593.4666666666667,1007.1951
