,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1985-07,26.16774193548386,17.387627
1985-08,67.39032258064515,31.556406
1985-09,30.283333333333328,31.589062
1985-10,40.5032258064516,22.691357
1985-11,48.146666666666675,28.000404
1985-12,122.51612903225805,45.44774
1986-01,157.21935483870965,85.27566
1986-02,51.217857142857156,84.92351
1986-03,60.983870967741936,50.12144
1986-04,85.91666666666667,102.170395
1986-05,41.11935483870967,72.006775
1986-06,25.570000000000004,31.185795
1986-07,15.564516129032256,7.0464373
1986-08,37.225806451612904,8.071416
1986-09,18.66,14.285176
1986-10,31.32903225806452,4.837787
1986-11,141.39666666666665,44.57876
1986-12,140.29677419354837,76.25168
1987-01,103.68064516129031,79.85613
1987-02,59.65714285714285,50.072506
1987-03,88.4225806451613,55.835262
1987-04,96.28333333333337,106.526245
1987-05,19.954838709677418,29.87095
1987-06,42.080000000000005,28.453989
1987-07,29.941935483870974,22.282885
1987-08,24.44193548387097,11.392469
1987-09,28.660000000000004,15.026282
1987-10,121.54838709677419,68.94842
1987-11,98.48666666666668,90.7096
1987-12,60.97741935483871,66.11846
1988-01,191.99032258064514,95.08636
1988-02,134.21034482758623,117.58978
1988-03,100.8258064516129,85.081215
1988-04,49.476666666666674,83.02928
1988-05,25.96129032258065,35.78211
1988-06,21.361333333333338,19.753477
1988-07,31.054838709677405,13.421172
1988-08,37.63870967741936,17.555338
1988-09,62.43333333333332,23.290823
1988-10,70.60000000000001,38.790974
1988-11,36.796666666666674,37.530567
1988-12,56.83548387096773,32.771564
1989-01,45.338709677419345,32.78142
1989-02,82.44285714285714,33.455845
1989-03,125.39354838709679,81.3447
1989-04,79.20666666666668,97.12157
1989-05,18.38064516129032,37.826534
1989-06,13.588000000000003,8.641699
1989-07,15.296774193548389,2.8604035
1989-08,12.773870967741935,0.9182974
1989-09,11.227333333333332,1.5338682
1989-10,21.979032258064517,5.226361
1989-11,52.789999999999985,32.031685
1989-12,143.46129032258065,31.955845
1990-01,139.38387096774193,65.53492
1990-02,216.47857142857146,143.08943
1990-03,59.609677419354846,89.68708
1990-04,20.38666666666667,32.056103
1990-05,12.696774193548388,11.883952
1990-06,12.72,2.7409258
1990-07,17.187096774193556,1.559717
1990-08,13.503225806451612,0.52295405
1990-09,12.040000000000003,0.6536243
1990-10,36.23548387096774,5.289832
1990-11,70.09666666666668,21.28046
1990-12,83.56774193548387,20.366194
