,lwe_thickness,total_thickness_of_water_storage
1980-03-31,,5.39278017241304
1980-04-30,,6.16231142241304
1980-05-31,,5.53731142241304
1980-06-30,,4.16231142241304
1980-07-31,,4.61934267241304
1980-08-31,,4.17403017241304
1980-09-30,,3.6662176724130404
1980-10-31,,4.38887392241304
1980-11-30,,7.12715517241304
1980-12-31,,11.58028017241304
1981-01-31,,13.82637392241304
1981-02-28,,15.19746767241304
1981-03-31,,15.59981142241304
1981-04-30,,13.39668642241304
1981-05-31,,9.48653017241304
1981-06-30,,3.2794989224130404
1981-07-31,,0.4630926724130404
1981-08-31,,-3.2322198275869596
1981-09-30,,-3.0408135775869596
1981-10-31,,-1.7869073275869596
1981-11-30,,3.8459051724130404
1981-12-31,,8.63887392241304
1982-01-31,,12.51778017241304
1982-02-28,,12.51387392241304
1982-03-31,,11.90059267241304
1982-04-30,,10.90449892241304
1982-05-31,,9.21699892241304
1982-06-30,,5.08809267241304
1982-07-31,,6.51778017241304
1982-08-31,,3.1896551724130404
1982-09-30,,-0.6853448275869596
1982-10-31,,-1.5994073275869596
1982-11-30,,-1.3494073275869596
1982-12-31,,0.05293642241304042
1983-01-31,,2.3810614224130404
1983-02-28,,5.99043642241304
1983-03-31,,7.64278017241304
1983-04-30,,7.58028017241304
1983-05-31,,5.53340517241304
1983-06-30,,1.8732489224130404
1983-07-31,,-1.1033135775869596
1983-08-31,,-3.1775323275869596
1983-09-30,,-7.23221982758696
1983-10-31,,-8.18143857758696
1983-11-30,,-8.43925107758696
1983-12-31,,-6.70878232758696
1984-01-31,,-4.24393857758696
1984-02-29,,-1.9080010775869596
1984-03-31,,-0.9509698275869596
1984-04-30,,-3.1072198275869596
1984-05-31,,-6.56815732758696
1984-06-30,,-6.06034482758696
1984-07-31,,-5.22831357758696
1984-08-31,,-7.77909482758696
1984-09-30,,-8.20096982758696
1984-10-31,,-5.95096982758696
1984-11-30,,-5.26737607758696
1984-12-31,,-2.8455010775869596
1985-01-31,,0.11543642241304042
1985-02-28,,3.4474676724130404
1985-03-31,,3.7169989224130404
1985-04-30,,1.9435614224130404
1985-05-31,,-1.1111260775869596
1985-06-30,,-1.7869073275869596
1985-07-31,,-0.3767510775869596
1985-08-31,,-2.6931573275869596
1985-09-30,,-2.2205010775869596
1985-10-31,,-1.0876885775869596
1985-11-30,,1.2013739224130404
1985-12-31,,3.6584051724130404
1986-01-31,,7.65059267241304
1986-02-28,,9.15059267241304
1986-03-31,,8.82637392241304
1986-04-30,,6.65449892241304
1986-05-31,,2.1349676724130404
1986-06-30,,-3.3181573275869596
1986-07-31,,-5.15018857758696
1986-08-31,,-5.97440732758696
1986-09-30,,-5.20096982758696
1986-10-31,,-5.22831357758696
1986-11-30,,-4.17753232758696
1986-12-31,,-3.1892510775869596
1987-01-31,,1.0177801724130404
1987-02-28,,2.8302801724130404
1987-03-31,,4.53340517241304
1987-04-30,,4.17403017241304
1987-05-31,,1.9591864224130404
1987-06-30,,0.5646551724130404
1987-07-31,,-3.2908135775869596
1987-08-31,,-3.5486260775869596
1987-09-30,,-4.02518857758696
1987-10-31,,-4.47440732758696
1987-11-30,,-4.03690732758696
1987-12-31,,-1.2908135775869596
1988-01-31,,1.0138739224130404
1988-02-29,,2.0373114224130404
1988-03-31,,4.40449892241304
1988-04-30,,4.69746767241304
1988-05-31,,1.1974676724130404
1988-06-30,,0.7560614224130404
1988-07-31,,0.2638739224130404
1988-08-31,,-2.3494073275869596
1988-09-30,,-1.9040948275869596
1988-10-31,,-3.0955010775869596
1988-11-30,,-2.6892510775869596
1988-12-31,,0.9240301724130404
1989-01-31,,3.4279364224130404
1989-02-28,,3.1349676724130404
1989-03-31,,4.35762392241304
1989-04-30,,3.9669989224130404
1989-05-31,,0.3888739224130404
