,E,total_evaporation
1958-01-01,,0.10587744559011152
1958-02-01,,0.1884096690586635
1958-03-01,,0.23614509644046908
1958-04-01,,0.9061452865600585
1958-05-01,,1.7376971090993574
1958-06-01,,1.7377710978190104
1958-07-01,,2.0025015800229964
1958-08-01,,1.5931184830204133
1958-09-01,,1.057277297973633
1958-10-01,,0.6090197409352949
1958-11-01,,0.16204819679260254
1958-12-01,,0.12374691809377363
1959-01-01,,0.11744947587290118
1959-02-01,,0.12596229144505092
1959-03-01,,0.4064610081334268
1959-04-01,,1.20370724995931
1959-05-01,,1.643706290952621
1959-06-01,,1.664215342203776
1959-07-01,,1.7545885885915449
1959-08-01,,1.5401175714308215
1959-09-01,,0.7911732355753581
1959-10-01,,0.44885189302505984
1959-11-01,,0.14822786649068195
1959-12-01,,0.12368684430276194
1960-01-01,,0.12324836946302845
1960-02-01,,0.15752172470092773
1960-03-01,,0.354384514593309
1960-04-01,,0.9361948649088542
1960-05-01,,1.5333868457425026
1960-06-01,,1.748590342203776
1960-07-01,,1.5914254957629788
1960-08-01,,1.4848401469569052
1960-09-01,,1.0007420221964518
1960-10-01,,0.60591063960906
1960-11-01,,0.26683197021484373
1960-12-01,,0.06378409939427529
1961-01-01,,0.05118303914223948
1961-02-01,,0.2329334361212594
1961-03-01,,0.43414263571462325
1961-04-01,,1.3377389272054037
1961-05-01,,1.341371843891759
1961-06-01,,1.9012987772623697
1961-07-01,,1.582366697249874
1961-08-01,,1.4432915718324724
1961-09-01,,1.1406482696533202
1961-10-01,,0.5817973229192919
1961-11-01,,0.1312493085861206
1961-12-01,,0.0023240348504435632
1962-01-01,,0.13324372999129758
1962-02-01,,0.1887282133102417
1962-03-01,,0.2898704774918095
1962-04-01,,1.0671396891276042
1962-05-01,,1.3000579341765373
1962-06-01,,1.6436963399251303
1962-07-01,,1.6231550401256931
1962-08-01,,1.4759658075148059
1962-09-01,,1.0090468088785807
1962-10-01,,0.49858207087362966
1962-11-01,,0.07472834587097169
1962-12-01,,0.0047351222845815845
1963-01-01,,0.015025577237529139
1963-02-01,,0.041549197265080044
1963-03-01,,0.33006366606681575
1963-04-01,,1.0931391398111978
1963-05-01,,1.5022649457377772
1963-06-01,,1.8035401662190755
1963-07-01,,1.8657934127315399
1963-08-01,,1.4279929130308089
1963-09-01,,1.0382150650024413
1963-10-01,,0.5139503479003906
1963-11-01,,0.3322089195251465
1963-12-01,,0.02549328727106894
1964-01-01,,0.03488071887723861
1964-02-01,,0.1579237313106142
1964-03-01,,0.20868258322438887
1964-04-01,,1.1629444122314454
1964-05-01,,1.6605266447990172
1964-06-01,,1.8155221303304037
1964-07-01,,1.6374667998283141
1964-08-01,,1.4120619989210559
1964-09-01,,0.9677791595458984
1964-10-01,,0.4501787308723696
1964-11-01,,0.24456179936726888
1964-12-01,,0.05451923801052955
1965-01-01,,0.16554261792090633
1965-02-01,,0.1252240879195077
1965-03-01,,0.28665404165944747
