,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
2013-10,575.1290322580645,704.9016
2013-11,629.6666666666666,778.7546
2013-12,691.3225806451613,967.4223
2014-01,649.5806451612904,1068.8994
2014-02,568.8214285714286,1081.1694
2014-03,436.38709677419354,913.4742
2014-04,414.6333333333333,796.39545
2014-05,380.80645161290323,709.59235
2014-06,470.8333333333333,719.36487
2014-07,335.2903225806452,655.52
2014-08,359.7096774193548,642.8987
2014-09,478.46666666666664,621.25684
2014-10,568.8387096774194,614.25275
2014-11,551.7666666666667,623.8079
2014-12,497.16129032258067,600.18146
2015-01,938.3225806451613,1065.5991
2015-02,766.2857142857143,1520.0349
2015-03,550.0,1217.6188
2015-04,723.7,1198.2075
2015-05,474.8709677419355,871.8038
2015-06,285.1333333333333,597.8546
2015-07,253.03225806451613,409.83893
2015-08,233.8709677419355,271.14667
2015-09,253.2,384.7733
2015-10,303.0,408.53726
2015-11,393.1666666666667,456.99628
2015-12,637.483870967742,710.28235
2016-01,517.0967741935484,754.56854
2016-02,886.6896551724138,1087.1049
2016-03,897.6451612903226,1492.1141
2016-04,625.0666666666667,1294.7946
2016-05,390.19354838709677,948.0783
2016-06,426.96666666666664,687.39264
2016-07,339.96774193548384,548.074
2016-08,333.6774193548387,370.66483
2016-09,239.8,251.8137
2016-10,341.51612903225805,369.9102
2016-11,423.3333333333333,449.30826
2016-12,453.93548387096774,479.70004
2017-01,501.83870967741933,582.2457
2017-02,503.7857142857143,640.85706
2017-03,992.4193548387096,983.13745
2017-04,675.1,1161.6285
2017-05,575.5806451612904,934.12537
2017-06,314.43333333333334,640.7718
2017-07,427.0,744.4623
2017-08,508.4516129032258,803.86743
2017-09,355.6,522.3498
2017-10,468.7741935483871,608.96893
2017-11,709.9333333333333,776.5662
2017-12,878.0645161290323,1135.9447
2018-01,1122.3870967741937,1522.4958
2018-02,943.3928571428571,1701.7324
2018-03,634.3548387096774,1288.026
2018-04,705.3,1330.2745
2018-05,393.03225806451616,826.9748
2018-06,285.4,473.1849
2018-07,209.3548387096774,95.46517
2018-08,176.58064516129033,0.31188798
2018-09,178.13333333333333,26.302914
2018-10,198.0,136.54271
2018-11,213.0,169.97385
2018-12,275.8709677419355,230.24611
2019-01,651.5483870967741,453.71506
2019-02,658.3571428571429,660.7132
2019-03,863.516129032258,681.4606
2019-04,555.8,732.36914
2019-05,360.0967741935484,565.0562
2019-06,330.3333333333333,489.6518
2019-07,186.90322580645162,157.17877
2019-08,175.7741935483871,134.92133
2019-09,182.36666666666667,132.29326
2019-10,289.3225806451613,366.47073
2019-11,290.1333333333333,373.78305
2019-12,312.258064516129,398.8815
