,lwe_thickness,total_thickness_of_water_storage
1989-04-30,,6.375817975422251
1989-05-31,,2.703942975422251
1989-06-30,,-2.756994524577749
1989-07-31,,-5.796057024577749
1989-08-31,,-7.272619524577749
1989-09-30,,-7.772619524577749
1989-10-31,,-7.030432024577749
1989-11-30,,-3.874182024577749
1989-12-31,,-0.06949452457774896
1990-01-31,,1.868005475422251
1990-02-28,,3.453942975422251
1990-03-31,,6.164880475422251
1990-04-30,,4.594567975422251
1990-05-31,,0.680505475422251
1990-06-30,,-1.116369524577749
1990-07-31,,-4.210119524577749
1990-08-31,,-9.999182024577749
1990-09-30,,-8.577307024577749
1990-10-31,,-8.452307024577749
1990-11-30,,-5.538244524577749
1990-12-31,,-0.30386952457774896
1991-01-31,,2.664880475422251
1991-02-28,,1.985192975422251
1991-03-31,,1.508630475422251
1991-04-30,,0.844567975422251
1991-05-31,,0.23519297542225104
1991-06-30,,-2.405432024577749
1991-07-31,,-4.796057024577749
1991-08-31,,-7.483557024577749
1991-09-30,,-11.186682024577749
1991-10-31,,-11.335119524577749
1991-11-30,,-8.296057024577749
1991-12-31,,-4.889807024577749
1992-01-31,,0.49300547542225104
1992-02-29,,2.586755475422251
1992-03-31,,4.953942975422251
1992-04-30,,5.868005475422251
1992-05-31,,0.883630475422251
1992-06-30,,-5.421057024577749
1992-07-31,,-7.600744524577749
1992-08-31,,-11.866369524577749
1992-09-30,,-11.756994524577749
1992-10-31,,-11.897619524577749
1992-11-30,,-6.921057024577749
1992-12-31,,-2.038244524577749
1993-01-31,,0.672692975422251
1993-02-28,,3.086755475422251
1993-03-31,,3.461755475422251
1993-04-30,,1.657067975422251
1993-05-31,,-4.163244524577749
1993-06-30,,-4.436682024577749
1993-07-31,,-4.491369524577749
1993-08-31,,-5.288244524577749
1993-09-30,,-4.296057024577749
1993-10-31,,-3.881994524577749
1993-11-30,,-2.249182024577749
1993-12-31,,2.594567975422251
1994-01-31,,8.407067975422251
1994-02-28,,8.493005475422251
1994-03-31,,9.571130475422251
1994-04-30,,11.203942975422251
1994-05-31,,4.969567975422251
1994-06-30,,1.102380475422251
1994-07-31,,-6.288244524577749
1994-08-31,,-9.538244524577749
1994-09-30,,-5.764807024577749
1994-10-31,,-6.374182024577749
1994-11-30,,-5.030432024577749
1994-12-31,,-1.374182024577749
1995-01-31,,3.196130475422251
1995-02-28,,7.516442975422251
1995-03-31,,7.571130475422251
1995-04-30,,9.203942975422251
1995-05-31,,5.469567975422251
1995-06-30,,6.625817975422251
1995-07-31,,0.539880475422251
1995-08-31,,-5.819494524577749
1995-09-30,,-2.483557024577749
1995-10-31,,-2.264807024577749
1995-11-30,,0.04769297542225104
1995-12-31,,1.657067975422251
1996-01-31,,2.563317975422251
1996-02-29,,2.782067975422251
1996-03-31,,3.477380475422251
1996-04-30,,2.196130475422251
1996-05-31,,1.493005475422251
1996-06-30,,-1.311682024577749
1996-07-31,,-1.452307024577749
1996-08-31,,-3.288244524577749
1996-09-30,,-2.850744524577749
1996-10-31,,-1.006994524577749
1996-11-30,,2.211755475422251
1996-12-31,,4.477380475422251
1997-01-31,,4.336755475422251
1997-02-28,,5.633630475422251
1997-03-31,,7.868005475422251
1997-04-30,,7.493005475422251
1997-05-31,,4.508630475422251
1997-06-30,,-0.31168202457774896
1997-07-31,,-0.31168202457774896
1997-08-31,,-2.241369524577749
1997-09-30,,-4.913244524577749
1997-10-31,,-5.444494524577749
1997-11-30,,-4.202307024577749
1997-12-31,,-0.21793202457774896
1998-01-31,,3.782067975422251
1998-02-28,,3.578942975422251
1998-03-31,,6.555505475422251
1998-04-30,,6.118005475422251
1998-05-31,,0.836755475422251
1998-06-30,,-2.178869524577749
1998-07-31,,-2.452307024577749
1998-08-31,,-5.561682024577749
1998-09-30,,-2.975744524577749
1998-10-31,,0.977380475422251
1998-11-30,,8.219567975422251
1998-12-31,,7.453942975422251
1999-01-31,,7.610192975422251
1999-02-28,,9.828942975422251
1999-03-31,,11.860192975422251
1999-04-30,,8.805505475422251
1999-05-31,,4.594567975422251
1999-06-30,,1.719567975422251
1999-07-31,,-1.069494524577749
1999-08-31,,-6.421057024577749
1999-09-30,,-8.827307024577749
1999-10-31,,-7.733557024577749
1999-11-30,,-5.905432024577749
1999-12-31,,-2.249182024577749
2000-01-31,,1.602380475422251
2000-02-29,,6.094567975422251
2000-03-31,,11.461755475422251
2000-04-30,,10.461755475422251
2000-05-31,,2.055505475422251
2000-06-30,,-3.264807024577749
2000-07-31,,-5.413244524577749
2000-08-31,,-5.983557024577749
2000-09-30,,-6.288244524577749
2000-10-31,,-5.233557024577749
2000-11-30,,-4.272619524577749
2000-12-31,,-2.366369524577749
2001-01-31,,0.18050547542225104
2001-02-28,,2.797692975422251
2001-03-31,,5.774255475422251
2001-04-30,,8.133630475422251
2001-05-31,,3.485192975422251
2001-06-30,,0.30550547542225104
2001-07-31,,-1.710119524577749
2001-08-31,,-4.116369524577749
2001-09-30,,-0.39761952457774896
2001-10-31,,1.493005475422251
2001-11-30,,2.164880475422251
2001-12-31,,6.203942975422251
2002-01-31,,8.586755475422251
2002-02-28,,10.461755475422251
2002-03-31,,12.493005475422251
2002-04-30,10.169204731598425,8.922692975422251
2002-05-31,7.669061542202406,7.071130475422251
2002-06-30,,3.524255475422251
2002-07-31,,0.985192975422251
2002-08-31,4.932111774518361,4.180505475422251
2002-09-30,2.982456351864335,1.211755475422251
2002-10-31,3.3510945309390623,3.110192975422251
2002-11-30,6.494089546690449,9.313317975422251
2002-12-31,6.875702093918289,11.227380475422251
2003-01-31,8.803124688201592,14.782067975422251
2003-02-28,11.340155367722861,13.266442975422251
2003-03-31,9.329742069714294,10.352380475422251
2003-04-30,9.057941705075935,6.508630475422251
2003-05-31,3.235483907562151,1.844567975422251
2003-06-30,,-4.444494524577749
2003-07-31,-1.5862143762140517,-9.069494524577749
2003-08-31,-5.131032041682596,-14.178869524577749
2003-09-30,-7.172230546388598,-16.05386952457775
2003-10-31,-5.303004948780313,-13.905432024577749
2003-11-30,-6.329189398279163,-12.889807024577749
2003-12-31,-2.848788233336351,-10.280432024577749
2004-01-31,-2.2638097733057876,-4.631994524577749
2004-02-29,6.316870800060999,0.891442975422251
